FROM,TO,W,DRUG,
ITGA5,TLN1,0.67846,0,
TLN1,ITGA5,0.67846,0,
ITGB3,TLN1,0.51693,0,
ITGB7,TLN1,0.12425,0,
TLN1,LAYN,0.36942,0,
TLN1,ITGA2,0.23042,0,
ULK1,ATG9A,0.81403,0,
TNF,ULK1,0.06239,0,
ULK1,MEFV,0.7546,0,
ULK1,PRKAA2,0.42585,0,
CD55,ULK1,0.6564,0,
ULK1,SDCBP,0.62887,0,
ULK1,DENND3,0.86826,0,
ULK1,SERPINF1,0.40575,0,
AURKB,PLK1,0.87428,0,
CHEK1,AURKB,0.94491,0,
GFAP,AURKB,0.20481,0,
AURKB,NPM1,0.67517,0,
RUNX3,AURKB,0.23383,0,
AURKB,CHMP4C,0.02396,0,
AURKB,CBX5,0.6844,0,
AURKB,KIF4A,0.82736,0,
HIST1H1E,AURKB,0.11766,0,
AURKB,VIM,0.42509,0,
CDCA8,AURKB,0.83923,0,
AURKB,CDCA8,0.83923,0,
AURKB,HDAC5,0.40498,0,
AURKB,WWC1,0.02622,0,
AURKB,NCAPH,0.79757,0,
AURKB,NINL,0.77646,0,
AURKB,PLEKHG6,0.08038,0,
MYL2,AURKB,0.08647,0,
AURKB,SKA3,0.90798,0,
KIF20A,AURKB,0.75836,0,
AURKB,KIF20A,0.75836,0,
AURKB,CDCA5,0.92386,0,
AURKB,MKI67,0.87795,0,
AURKB,MIS18A,0.84333,0,
HIST1H2BF,AURKB,0.08912,0,
AURKB,CDCA2,0.91396,0,
AURKB,ZWINT,0.84543,0,
CAMK2A,GFAP,0.66471,0,
CAMK2A,CEBPB,0.09801,0,
MPDZ,CAMK2A,0.0572,0,
CAMK2A,VIM,0.12939,0,
CAMK2A,DAPK2,0.09709,0,
CAMK2A,ACTN1,0.16871,0,
CAMK2A,KCND2,0.10979,0,
CAMK2A,PLA2G4A,0.07598,0,
CAMK2A,CALD1,0.03555,0,
CAMK2A,ARHGAP32,0.04122,0,
CAMK2A,CD44,0.12192,0,
CAMK2A,ALOX5,0.06686,0,
CACNA1B,CAMK2A,0.04084,0,
MYRIP,CAMK2A,0.03045,0,
GRIN2A,CAMK2A,0.02022,0,
CAMK2A,GRIN2A,0.02022,0,
CAMK2A,NCAPH,0.10733,0,
CAMK2A,RPH3A,0.03413,0,
CAMK2A,FBXO43,0.16237,0,
CAMK2A,SLN,0.36303,0,
CAMK2A,CDK5R2,0.22437,0,
CAMK2A,TCAP,0.35583,0,
TANC1,CAMK2A,0.062,0,
PRKD1,HMOX1,0.19563,0,
TNF,HMOX1,0.24371,0,
CHEK1,PLK1,0.8973,0,
PLK1,PTK2,0.16019,0,
PLK1,NPM1,0.65248,0,
PLK1,RAD51,0.92466,0,
PLK1,CDC6,0.90015,0,
PLK1,MAGED1,0.6672,0,
PLK1,BUB1B,0.83758,0,
IRS2,PLK1,0.3137,0,
PLK1,GTSE1,0.90384,0,
PLK2,PLK1,0.06814,0,
TUBA4A,PLK1,0.36565,0,
PLK1,AXIN2,0.49278,0,
PLK1,NINL,0.77678,0,
NINL,PLK1,0.77678,0,
PLK1,NPHP1,0.21683,0,
PLK1,STIL,0.57909,0,
PLK1,CEP55,0.84634,0,
PLK1,ERCC6L,0.84549,0,
PLK1,CENPU,0.80932,0,
PLK1,STK10,0.519,0,
PLK1,PLEKHG6,0.10017,0,
PITPNM1,PLK1,0.48808,0,
PLK1,KIF20A,0.857,0,
PLK1,CENPQ,0.64995,0,
PLK1,FRY,0.44871,0,
PLK1,BEX4,0.36809,0,
CDK5RAP2,PLK1,0.27089,0,
PLK1,ASPM,0.82599,0,
GRB10,GHR,0.23464,0,
JAK2,GRB10,0.59933,0,
EPHA2,FLI1,0.3921,0,
GATA1,FLI1,0.00932,0,
MAPK13,PRKD1,0.31089,0,
MAPK8IP2,MAPK13,0.17376,0,
MAPK13,NFATC4,0.45199,0,
CCR3,MAPK13,0.19014,0,
MAPK13,HNF4A,0.08901,0,
MAPK13,MBP,0.77041,0,
GRHL3,MAPK13,0.1536,0,
PRKCD,NRG1,0.22806,0,
NRG1,ERBB4,0.14526,0,
NRG1,PTK2B,0.25335,0,
NRG1,ADAM19,0.19051,0,
NFYB,HAP1,0.56766,0,
NFYB,YBX3,0.29378,0,
TNFSF10,TNFRSF10D,0.14574,0,
CD14,ITGAM,0.50805,0,
ITGAM,MPO,0.0173,0,
SPI1,ITGAM,0.74799,0,
ITGAM,FGG,0.03286,0,
ITGAM,PLAUR,0.10097,0,
ITGAM,C3,0.25327,0,
HP,ITGAM,0.29776,0,
ITGAM,CFH,0.34929,0,
ITGAM,FGB,0.0307,0,
ITGAM,CEACAM8,0.03132,0,
JAM3,ITGAM,0.44571,0,
BCAR1,CBL,0.46717,0,
CBL,BCAR1,0.46717,0,
EPHA2,CBL,0.3237,0,
ATG9A,CBL,0.42679,0,
BTK,CBL,0.76605,0,
JAK2,CBL,0.77437,0,
SH2B2,CBL,0.40483,0,
CBL,KDR,0.38385,0,
CBL,KDR,0.38385,0,
LAT2,CBL,0.78729,0,
FGR,CBL,0.78559,0,
LCP2,CBL,0.44977,0,
PTK2B,CBL,0.78561,0,
CBL,PIK3R2,0.5634,0,
CBL,PIK3R2,0.5634,0,
VAV1,CBL,0.73923,0,
INPPL1,CBL,0.59316,0,
CBL,CD33,0.58796,0,
AXL,CBL,0.44993,0,
CBL,AXL,0.44993,0,
SPRY1,CBL,0.26058,0,
SPRY4,CBL,0.23132,0,
MST1R,CBL,0.3825,0,
CBL,NGFR,0.18565,0,
STAP2,CBL,0.34591,0,
CBL,INPP5D,0.60575,0,
CBL,F2RL1,0.67385,0,
SPRED2,CBL,0.47565,0,
CBL,EPHB6,0.3522,0,
PTPRJ,CBL,0.90959,0,
CBL,ITGAV,0.35291,0,
CBL,ITGAV,0.35291,0,
OSTF1,CBL,0.77901,0,
CD93,CBL,0.74439,0,
CBL,TNS4,0.23082,0,
CBL,SLA,0.84557,0,
CBL,SLA2,0.12476,0,
CBL,CDKL2,0.28042,0,
RBBP8,PLK3,0.45003,0,
RBBP8,SIAH2,0.25471,0,
FGFR3,FGF8,0.34208,0,
FGF8,FGFR3,0.34208,0,
FGF8,MST1R,0.20609,0,
FGF8,FGFR2,0.13949,0,
FGF8,AATK,0.33584,0,
PTK2,MAP3K8,0.39618,0,
MAP3K8,REL,0.49785,0,
TLR4,MAP3K8,0.38056,0,
MAP3K8,TUBB4A,0.2118,0,
MAP3K8,EEF1A2,0.0414,0,
DSP,MAP3K8,0.37384,0,
LGALS3BP,MAP3K8,0.46201,0,
EPPK1,MAP3K8,0.23987,0,
MAP1LC3B,MAP1B,0.20786,0,
MAP1LC3B,CEBPB,0.69872,0,
TFEB,MAP1LC3B,0.60176,0,
MAP1LC3B,FUNDC1,0.50219,0,
MAPK14,ZFP36,0.05755,0,
TNF,ZFP36,0.50518,0,
PLK3,CDC25A,0.38611,0,
PLK3,BUB1B,0.37697,0,
PLK3,SNCA,0.10391,0,
NEFL,PLK3,0.22998,0,
TRIP13,PLK3,0.40179,0,
FOXI1,SIX1,0.15586,0,
NGF,EPHA2,0.34198,0,
NGF,ERBB4,0.29951,0,
NGF,KDR,0.44362,0,
NGF,ALK,0.09432,0,
NGF,ROR1,0.3409,0,
MSN,NGF,0.39541,0,
NGF,FGFR3,0.15009,0,
NGF,EPHA4,0.42154,0,
NGF,AXL,0.43078,0,
A2M,NGF,0.47899,0,
NGF,NTRK3,0.11683,0,
NGF,MST1R,0.3617,0,
NGF,FGFR2,0.44638,0,
NGF,NGFR,0.22328,0,
NGFR,NGF,0.22328,0,
NGF,EPHB3,0.29804,0,
NGF,EPHA7,0.28191,0,
NGF,PTK7,0.37243,0,
NGF,EPHA5,0.27197,0,
NGF,EPHA1,0.47316,0,
NGF,INSRR,0.18559,0,
NGF,EPHA6,0.24552,0,
NGF,EPHA3,0.25667,0,
SORT1,NGF,0.15156,0,
PLG,NGF,0.05549,0,
SORCS3,NGF,0.15242,0,
MMP7,NGF,0.06471,0,
DISC1,CIT,0.45956,0,
BCL3,PIR,0.168,0,
CHEK1,RAD51,0.96356,0,
RAD51,CHEK1,0.96356,0,
CHEK1,MCM4,0.89676,0,
CHEK1,CDC25A,0.97291,0,
SSB,CHEK1,0.7272,0,
CHEK1,FANCL,0.63974,0,
CHEK1,ERRFI1,0.07057,0,
CHEK1,SETMAR,0.73491,0,
CHEK1,KIFC1,0.94791,0,
CHEK1,PI3,0.1816,0,
ETAA1,CHEK1,0.66927,0,
DMC1,CHEK1,0.88444,0,
CD14,LBP,0.01069,0,
CEBPB,LBP,0.02296,0,
CAMP,LBP,0.01194,0,
TWIST1,TIMP1,0.15173,0,
PRKAA2,TIMP1,0.2252,0,
MMP3,TIMP1,0.05729,0,
MYL2,CDC42BPA,0.07077,0,
PAK1,ACTA1,0.03629,0,
ACTA1,PRKCD,0.03389,0,
ACTA1,CTNND1,0.04641,0,
TPM3,ACTA1,0.10017,0,
ACTA1,VAV1,0.0024,0,
ACTA1,COTL1,0.0119,0,
ACTA1,FHOD1,0.0714,0,
PARVA,ACTA1,0.04398,0,
ACTA1,ITGA2,0.04067,0,
TTN,ACTA1,0.27666,0,
ACTA1,GAS7,0.06475,0,
MYO10,ACTA1,0.05678,0,
ACTA1,SPTA1,0.00848,0,
ACTA1,GC,0.00411,0,
ACTA1,TNNI3K,0.02671,0,
S100A1,ACTA1,0.45022,0,
ACTA1,FGD4,0.02791,0,
ACTA1,CCIN,0.02818,0,
CEBPB,MAP1B,0.23879,0,
MAP1B,SNCA,0.05196,0,
LRRK2,MAP1B,0.21818,0,
GABRR1,MAP1B,0.23849,0,
NPM1,IRF1,0.63618,0,
MYD88,IRF1,0.7427,0,
IRF1,CEBPB,0.43232,0,
IRF1,TNFSF10,0.64913,0,
IRF1,ISG20,0.48512,0,
TAT,IRF1,0.02444,0,
CD14,TLR2,0.41366,0,
TLR4,CD14,0.31097,0,
CD14,TLR4,0.31097,0,
CD14,TLR9,0.34551,0,
CD14,FCGR2A,0.49093,0,
CD33,CD14,0.58706,0,
CD14,CD36,0.44399,0,
CD14,FCGR3A,0.36249,0,
CD14,FCGR1A,0.58108,0,
CD14,CD55,0.47724,0,
FSTL1,CD14,0.27359,0,
SOD3,FBLN5,0.11647,0,
NPM1,CDKN2A,0.48887,0,
PTK2,GRB7,0.62667,0,
GRB7,PTK2,0.62667,0,
MYH10,MAP3K3,0.37815,0,
MYH10,PBX1,0.55369,0,
PTPN3,GHR,0.61134,0,
GPHN,TUBA4A,0.47351,0,
GLRB,GPHN,0.54507,0,
S100A1,GFAP,0.0652,0,
KLRK1,LCP2,0.44427,0,
VAV1,KLRK1,0.09975,0,
MICB,KLRK1,0.55848,0,
HLA-E,KLRK1,0.09808,0,
PTK2,PAK1,0.44954,0,
PTK2,HGF,0.23508,0,
TNFRSF1A,PTK2,0.41818,0,
GZMB,PTK2,0.28515,0,
PTK2,NEO1,0.72558,0,
NEO1,PTK2,0.72558,0,
PTK2,WASL,0.82208,0,
PTK2,BCAR1,0.78962,0,
EPHA2,PTK2,0.74147,0,
PTK2,EPHA2,0.74147,0,
ERBB4,PTK2,0.68521,0,
PTK2,THBS1,0.17007,0,
ITGB4,PTK2,0.74109,0,
PTK2,ITGB4,0.74109,0,
JAK2,PTK2,0.36069,0,
PTK2,TGFB1,0.46421,0,
KDR,PTK2,0.7179,0,
ALK,PTK2,0.17515,0,
SELE,PTK2,0.15507,0,
PTK2,SELE,0.15507,0,
ROR1,PTK2,0.57651,0,
PTK2,DOCK1,0.86541,0,
FGFR3,PTK2,0.48564,0,
PTK2,LEP,0.07034,0,
EPHA4,PTK2,0.69307,0,
PTK2,CDH5,0.6957,0,
MAPK8IP3,PTK2,0.60185,0,
PTK2,MAPK8IP3,0.60185,0,
ACTN1,PTK2,0.49199,0,
PTK2,PIK3R3,0.66602,0,
PIK3R3,PTK2,0.66602,0,
ANGPT2,PTK2,0.44538,0,
AXL,PTK2,0.71348,0,
PTK2,CTNND2,0.2638,0,
NTRK3,PTK2,0.27961,0,
PTK2,CD36,0.26241,0,
MST1R,PTK2,0.51766,0,
PTK2,TRIP6,0.68444,0,
PTK2,CD44,0.46669,0,
FGFR2,PTK2,0.78398,0,
NGFR,PTK2,0.47073,0,
PTN,PTK2,0.31974,0,
FHL2,PTK2,0.63224,0,
BMP7,PTK2,0.6937,0,
EPHB3,PTK2,0.5943,0,
SDC4,PTK2,0.65674,0,
EPHA7,PTK2,0.36473,0,
PTK7,PTK2,0.64574,0,
EPHA5,PTK2,0.24183,0,
ITGB8,PTK2,0.67727,0,
PTK2,ITGB8,0.67727,0,
PTK2,ITGB3,0.17947,0,
PTK2,LRRK2,0.40496,0,
EPHA1,PTK2,0.5679,0,
INSRR,PTK2,0.2747,0,
PTK2,F2,0.03432,0,
HSPA2,PTK2,0.36202,0,
DSP,PTK2,0.7955,0,
EPHA6,PTK2,0.39975,0,
EPHA3,PTK2,0.45538,0,
PTPRG,PTK2,0.77564,0,
PTK2,ITGAV,0.75888,0,
PTK2,ASAP1,0.4169,0,
PTK2,CSPG4,0.61902,0,
LPA,PTK2,0.4841,0,
PTK2,HRG,0.09694,0,
CTHRC1,PTK2,0.58815,0,
GATA4,PTK2,0.0527,0,
PTK2,EFS,0.76312,0,
WFDC2,PTK2,0.49416,0,
ISM1,PTK2,0.4307,0,
SFRP4,PTK2,0.20651,0,
PTK2,ACSL4,0.3421,0,
PTK2,SLC7A5,0.12385,0,
PTK2,S100A6,0.36915,0,
EMP2,PTK2,0.63391,0,
PTK2,TRIM72,0.04085,0,
MICAL1,PTK2,0.52295,0,
PGC,CAMP,0.10594,0,
CCNA2,MCM4,0.88474,0,
CCNA2,FEN1,0.89103,0,
CEBPB,CCNA2,0.46877,0,
CCNA2,CABLES1,0.33822,0,
CCNA2,RAG2,0.87905,0,
CCNA2,ITGB3BP,0.77745,0,
LRP6,LRP5,0.86684,0,
LRP5,THBS1,0.20805,0,
LRP5,FZD8,0.76508,0,
FZD8,LRP5,0.76508,0,
FZD4,LRP5,0.58686,0,
WNT7B,LRP5,0.34898,0,
WNT5B,LRP5,0.66832,0,
WNT9A,LRP5,0.43853,0,
FZD10,LRP5,0.43332,0,
APOE,LRP5,0.20005,0,
MARK2,PRKD1,0.35492,0,
MARK2,CRTC2,0.43566,0,
MARK2,PRKCI,0.46833,0,
MARK2,MAP3K3,0.92283,0,
MARK2,HDAC5,0.73668,0,
BAIAP2,MARK2,0.38701,0,
MARK2,RAB11FIP1,0.75827,0,
MTCL1,MARK2,0.43869,0,
VAV1,CXCL12,0.40975,0,
CXCL12,CTSG,0.12531,0,
THOC5,CXCL12,0.31426,0,
MEIS2,PAX6,0.49816,0,
MEIS2,PBX1,0.78967,0,
GADD45A,NPM1,0.4689,0,
ELF4,NPM1,0.82167,0,
NEK2,NPM1,0.73949,0,
PLK2,NPM1,0.47818,0,
ALK,NPM1,0.24832,0,
TAT,NPM1,0.07595,0,
HEMGN,NPM1,0.15868,0,
PAK1,RUNX3,0.19205,0,
CCL8,CCR1,0.27697,0,
CCL8,CCR2,0.22144,0,
SIAH2,SNCAIP,0.19403,0,
SNCAIP,SNCA,0.19988,0,
TLR3,MYD88,0.46812,0,
TLR2,MYD88,0.7598,0,
MYD88,TLR2,0.7598,0,
IL1R1,MYD88,0.6931,0,
BTK,MYD88,0.88918,0,
MYD88,BTK,0.88918,0,
TLR4,MYD88,0.82215,0,
MYD88,TLR4,0.82215,0,
MYD88,TLR9,0.70587,0,
TLR9,MYD88,0.70587,0,
MYD88,TNFRSF13B,0.0938,0,
IRAK2,MYD88,0.0662,0,
MYD88,IRAK2,0.0662,0,
MYD88,TLR6,0.86546,0,
TLR6,MYD88,0.86546,0,
MYD88,MAL,0.40791,0,
MYD88,TLR1,0.89454,0,
MYD88,IRAK3,0.77877,0,
IRAK3,MYD88,0.77877,0,
TRIP6,MYD88,0.50368,0,
PELI1,MYD88,0.27445,0,
MYD88,PELI1,0.27445,0,
MYD88,STAP2,0.34572,0,
ARRB1,GNAI1,0.57404,0,
ARRB1,HIF1A,0.16534,0,
ARRB1,MAPK14,0.33017,0,
MAPK14,ARRB1,0.33017,0,
ARRB1,MAP3K5,0.36418,0,
FGR,ARRB1,0.46016,0,
ADRB2,ARRB1,0.36613,0,
ARRB1,PTAFR,0.47844,0,
CXCR2,ARRB1,0.43167,0,
CDCA8,CHMP4C,0.03676,0,
CBX5,HDAC5,0.60293,0,
SMC2,CBX5,0.88989,0,
LRP6,FZD1,0.75947,0,
FZD1,LRP6,0.75947,0,
LRP6,FZD8,0.64774,0,
FZD8,LRP6,0.64774,0,
FZD4,LRP6,0.64205,0,
LRP6,RIPK4,0.78861,0,
KREMEN2,LRP6,0.47971,0,
PTH1R,LRP6,0.49396,0,
RSPO3,LRP6,0.40056,0,
LRP6,PIP4K2A,0.40581,0,
WNT3,LRP6,0.46714,0,
LRRK2,LRP6,0.28314,0,
WNT5B,LRP6,0.49059,0,
WNT9A,LRP6,0.50722,0,
CTGF,LRP6,0.55227,0,
DKK2,LRP6,0.29744,0,
LRP6,SOSTDC1,0.41225,0,
STK4,RASSF5,0.80544,0,
RASSF5,STK4,0.80544,0,
STK4,FOXO4,0.37655,0,
CNKSR1,STK4,0.58778,0,
STK4,MBP,0.72921,0,
STK4,CSN1S1,0.14113,0,
STK4,HIST1H2BF,0.39469,0,
STK4,HIST2H2BF,0.2812,0,
STK4,HIST2H2BE,0.38266,0,
STK4,HIST2H2BC,0.24033,0,
STK4,HIST3H2BB,0.2146,0,
STK4,HIST1H2BO,0.39189,0,
RASSF3,STK4,0.77577,0,
TNFAIP3,TNIP1,0.18346,0,
HIF1A,MCL1,0.48745,0,
MCL1,GZMB,0.074,0,
MCL1,BID,0.60891,0,
CASP5,IL1B,0.43579,0,
MEFV,CASP5,0.73868,0,
TLR3,TICAM1,0.2437,0,
TLR3,BTK,0.4865,0,
IRAK2,TLR3,0.14346,0,
TLR3,IRAK2,0.14346,0,
TLR3,UNC93B1,0.4282,0,
SCARF1,TLR3,0.14815,0,
TLR3,TRIL,0.54591,0,
BACH1,NQO1,0.28205,0,
BACH1,HK2,0.18769,0,
EDN2,EDNRA,0.01296,0,
EDN2,KEL,0.03553,0,
PROC,MMP15,0.40679,0,
SOX9,NR5A1,0.0248,0,
LEPR,JAK2,0.1046,0,
LEP,LEPR,0.04143,0,
APOD,LEPR,0.21834,0,
KLK2,IGFBP2,0.02291,0,
SERPINA4,KLK2,0.00834,0,
PHF14,KIF4A,0.71172,0,
BTK,ARID3A,0.78823,0,
PRKCD,PAK1,0.71254,0,
VIM,PAK1,0.62193,0,
PAK1,VIM,0.62193,0,
TNF,PAK1,0.2425,0,
JAK2,PAK1,0.32671,0,
IL1B,PAK1,0.443,0,
RILPL2,PAK1,0.6944,0,
MAP3K11,PAK1,0.66122,0,
NCF1,PAK1,0.70998,0,
PAK1,NCF1,0.70998,0,
PAK1,GIT2,0.68901,0,
GIT2,PAK1,0.68901,0,
CDH5,PAK1,0.49378,0,
PAK1,SNAI1,0.18932,0,
PAK1,ELF3,0.12401,0,
BMX,PAK1,0.46302,0,
PAK1,BMX,0.46302,0,
BMPR1B,PAK1,0.48257,0,
PAK1,MBP,0.68932,0,
MAPK4,PAK1,0.39934,0,
PAK1,F2,0.01185,0,
PAK1,EPHA3,0.14614,0,
PAK1,ABI3,0.26893,0,
PAK1,TFAP2C,0.28333,0,
GJB3,GJB2,0.09821,0,
GJB6,GJB2,0.7885,0,
GJB2,GJB6,0.7885,0,
GJB2,GJB1,0.06143,0,
HGF,PRKCD,0.45437,0,
HGF,CD44,0.52163,0,
SDC1,HGF,0.19793,0,
HGF,AATK,0.35026,0,
HGF,LCN2,0.21016,0,
SPSB1,HGF,0.25334,0,
HPN,HGF,0.06931,0,
SMO,GNAI1,0.71739,0,
BDKRB2,GNAI1,0.6385,0,
GNAI1,RGS14,0.47018,0,
GNAI1,GRK6,0.53749,0,
GNAI1,GNG4,0.24579,0,
SSTR2,GNAI1,0.17537,0,
UTS2R,GNAI1,0.43156,0,
NPFFR2,GNAI1,0.23667,0,
EDNRA,GNAI1,0.56219,0,
MC4R,GNAI1,0.32996,0,
GALR1,GNAI1,0.41388,0,
OPRK1,GNAI1,0.55729,0,
MCHR1,GNAI1,0.22704,0,
OXTR,GNAI1,0.52202,0,
TACR1,GNAI1,0.43812,0,
APLNR,GNAI1,0.49189,0,
RGS4,GNAI1,0.16179,0,
DRD1,GNAI1,0.42059,0,
HTR2A,GNAI1,0.4011,0,
CHRM4,GNAI1,0.52106,0,
GNAI1,RGS19,0.47518,0,
HTR2C,GNAI1,0.46513,0,
LPAR4,GNAI1,0.17828,0,
F2RL2,GNAI1,0.27405,0,
S1PR2,GNAI1,0.48792,0,
GNAI1,S1PR2,0.48792,0,
HTR2B,GNAI1,0.38801,0,
HTR1F,GNAI1,0.28151,0,
S1PR1,GNAI1,0.29571,0,
CHRM3,GNAI1,0.69118,0,
LPAR3,GNAI1,0.60425,0,
S1PR5,GNAI1,0.3046,0,
LPAR1,GNAI1,0.63363,0,
ADRA2C,GNAI1,0.33237,0,
GNAI1,GNG2,0.6389,0,
GNG2,GNAI1,0.6389,0,
PTGER3,GNAI1,0.43858,0,
OXGR1,GNAI1,0.45265,0,
GPSM3,GNAI1,0.46674,0,
GNAI1,RASD1,0.30319,0,
S1PR4,GNAI1,0.3742,0,
RAD51,RAD51AP1,0.79598,0,
RAD51,RAD54B,0.68764,0,
RAD51,RAD51AP2,0.08064,0,
NR5A1,PPARGC1A,0.14741,0,
PPARGC1A,NR1H4,0.06228,0,
ESRRG,PPARGC1A,0.09639,0,
NDN,PPARGC1A,0.23017,0,
THRB,PPARGC1A,0.30765,0,
PPARGC1A,HNF4A,0.04834,0,
PYCARD,NLRP3,0.03688,0,
NLRP3,PYCARD,0.03688,0,
NLRC4,PYCARD,0.76209,0,
PYCARD,NLRC4,0.76209,0,
PYCARD,AIM2,0.71886,0,
PYCARD,MEFV,0.54949,0,
PTK2B,PYCARD,0.70843,0,
PYDC1,PYCARD,0.02203,0,
PYDC1,PYCARD,0.02203,0,
BCL2L10,APAF1,0.2262,0,
MCM4,CCNA1,0.27405,0,
ORC6,MCM4,0.86157,0,
TTK,BUB1B,0.94198,0,
TTK,CDCA8,0.93673,0,
TUBB1,TTK,0.29477,0,
CETN3,TTK,0.53898,0,
TTK,ARHGEF17,0.15244,0,
TTK,RMI2,0.75058,0,
AZU1,TTK,0.15524,0,
ASIC1,ASIC2,0.06902,0,
MELK,BCL2L14,0.1408,0,
HIF1A,HDAC5,0.19894,0,
SNAI1,HIF1A,0.44628,0,
NDN,HIF1A,0.42527,0,
HBEGF,HIF1A,0.4943,0,
HIF3A,HIF1A,0.15385,0,
HIF1A,PGK1,0.256,0,
MVP,HIF1A,0.05754,0,
LRRK2,HIF1A,0.30714,0,
CREB3L1,HIF1A,0.15845,0,
KRT1,HIF1A,0.10548,0,
GPNMB,HIF1A,0.03516,0,
HIF1A,VHLL,0.03182,0,
DCN,COL1A2,0.6032,0,
CD36,COL1A2,0.10524,0,
COL1A2,ITGA2,0.26922,0,
CD93,COL1A2,0.15809,0,
COL1A2,LUM,0.73922,0,
PF4,CCL5,0.07204,0,
CCL5,CCR3,0.3656,0,
CCR3,CCL5,0.3656,0,
SDC1,CCL5,0.23046,0,
SDC4,CCL5,0.2108,0,
PAX6,SFRP2,0.14949,0,
CEBPB,REL,0.37562,0,
TGFA,CEBPB,0.32342,0,
IL1B,CEBPB,0.31352,0,
MAP3K11,CEBPB,0.46318,0,
CEBPB,PRKAA2,0.4046,0,
GH1,CEBPB,0.09957,0,
CEBPB,CCL3,0.27993,0,
CEBPB,ZC3H12A,0.6832,0,
F2,CEBPB,0.10604,0,
CEBPB,LPA,0.2988,0,
CEBPB,MAP6,0.19535,0,
CEBPB,TRIB1,0.57481,0,
BHLHE40,CEBPB,0.42607,0,
TNFRSF1A,PRKCD,0.91744,0,
PRKCD,TNFRSF1A,0.91744,0,
TNFRSF1A,TNF,0.07183,0,
JAK2,TNFRSF1A,0.52258,0,
TNFRSF1A,JAK2,0.52258,0,
TRAF1,TNFRSF1A,0.10034,0,
TNFRSF1A,TRAF1,0.10034,0,
DAB2IP,TNFRSF1A,0.45722,0,
KRT14,TNFRSF1A,0.11721,0,
MAPK14,CDC25A,0.49565,0,
CDC25A,MAP3K5,0.5343,0,
CDC25A,MAP3K5,0.5343,0,
CDC25A,KRT1,0.15254,0,
CDC25A,CDKN3,0.92286,0,
MAPK14,CFLAR,0.90448,0,
MAPK14,JUNB,0.23699,0,
FOS,JUNB,0.74156,0,
FOSL2,JUNB,0.79653,0,
GZMB,SSB,0.3943,0,
CHRM3,GZMB,0.24705,0,
GZMB,PRF1,0.91276,0,
MNS1,GZMB,0.35964,0,
RAB27A,GZMB,0.17839,0,
GZMB,SRGN,0.05996,0,
PTPRD,PTPRS,0.48276,0,
MARK1,DIXDC1,0.25292,0,
NTF3,EPHA2,0.70814,0,
NTF3,ERBB4,0.6669,0,
NTF3,KDR,0.67229,0,
NTF3,ALK,0.09669,0,
NTF3,ROR1,0.42611,0,
NTF3,FGFR3,0.085,0,
NTF3,EPHA4,0.61732,0,
NTF3,AXL,0.70727,0,
NTF3,NTRK3,0.41095,0,
NTRK3,NTF3,0.41095,0,
NTF3,MST1R,0.07816,0,
NTF3,FGFR2,0.60424,0,
NTF3,NGFR,0.24832,0,
NTF3,EPHB3,0.64011,0,
NTF3,EPHA7,0.25154,0,
NTF3,PTK7,0.62757,0,
NTF3,EPHA1,0.39279,0,
NTF3,EPHA6,0.4546,0,
NTF3,EPHA3,0.36977,0,
TICAM1,TNFAIP3,0.5025,0,
TNF,TNFAIP3,0.58903,0,
TNFAIP3,TNF,0.58903,0,
TNFAIP3,KCNIP3,0.25596,0,
RIPK4,TNFAIP3,0.26912,0,
MEIS1,HOXA7,0.36233,0,
NTN1,NEO1,0.64611,0,
RGMA,NEO1,0.29137,0,
RGMB,NEO1,0.69815,0,
JAK2,IFNGR1,0.87255,0,
IFNGR1,JAK2,0.87255,0,
IFNGR1,IFNGR2,0.78873,0,
HOXA5,TWIST1,0.00083,0,
FGF2,EPHA2,0.46696,0,
FGF2,ERBB4,0.61345,0,
FGF2,KDR,0.6816,0,
FGF2,ALK,0.22901,0,
FGF2,ROR1,0.51006,0,
DCN,FGF2,0.60492,0,
FGF2,FGFR3,0.30916,0,
FGFR3,FGF2,0.30916,0,
FGF2,EPHA4,0.62885,0,
FGF2,PTX3,0.12708,0,
FGF2,AXL,0.66372,0,
A2M,FGF2,0.7039,0,
FGF2,NTRK3,0.46762,0,
PF4,FGF2,0.20093,0,
FGF2,MST1R,0.41523,0,
CD44,FGF2,0.41494,0,
FGF2,FGFR2,0.4366,0,
FGFR2,FGF2,0.4366,0,
FGF2,SDC1,0.31331,0,
FGF2,EPHB3,0.59768,0,
FGF2,SDC4,0.5001,0,
FGF2,EPHA7,0.44178,0,
FGF2,SDC3,0.45662,0,
FGF2,PTK7,0.47376,0,
FGF2,EPHA5,0.05261,0,
FGF2,EPHA1,0.28024,0,
FGF2,HSPG2,0.61159,0,
FGF2,INSRR,0.12065,0,
FGF2,NRP1,0.56532,0,
FGF2,GPC4,0.53403,0,
FGF2,GPC3,0.43152,0,
FGF2,EPHA6,0.5984,0,
FGF2,EPHA3,0.21947,0,
KRT1,MPO,0.2708,0,
CXCL10,SDC4,0.38737,0,
PLK4,CDC6,0.91215,0,
ORC6,CDC6,0.78571,0,
NLRP3,PRKD1,0.18261,0,
BTK,PRKD1,0.40081,0,
PRKD1,ITGB4,0.47164,0,
PRKD1,TNF,0.21378,0,
TLR4,PRKD1,0.2914,0,
PRKD1,HDAC5,0.31682,0,
