FROM,TO,W,DRUG,
GNB3,GNG3,0.59926,0,
MELK,LMNB1,0.82695,0,
LMNB1,LMNB2,0.85235,0,
LMNB2,LMNB1,0.85235,0,
PRPH,LMNB1,0.63517,0,
PTPRZ1,ADD2,0.73634,0,
FERMT2,ITGB3,0.87149,0,
GRIA2,GRIA3,0.68805,0,
SLURP1,PLAU,0.01534,0,
SERPINA5,PLAU,0.00462,0,
NLGN3,NRXN3,0.79085,0,
NRXN3,NLGN3,0.79085,0,
DMPK,FXYD1,0.79763,0,
FGF23,EPHA8,0.35132,0,
NCAM1,GFRA1,0.89471,0,
HBB,HBG2,0.42152,0,
FGF5,INSRR,0.11214,0,
INSRR,KRT27,0.20346,0,
GRIK2,GRIK5,0.58274,0,
MTUS2,PLK4,0.41161,0,
DMPK,PLN,0.83395,0,
SYNC,DTNA,0.6505,0,
OLR1,APOB,0.01616,0,
NCAM1,ROBO3,0.79032,0,
FZD10,MYOC,0.08577,0,
GPM6B,SLC6A4,0.09079,0,
FGF5,EPHA6,0.19378,0,
FGF5,DDR2,0.26182,0,
PTGER3,GNB3,0.62336,0,
NXPH3,NRXN1,0.58433,0,
NRXN1,NLGN3,0.88416,0,
NLGN3,NRXN1,0.88416,0,
NRXN1,NLGN2,0.6543,0,
NLGN2,NRXN1,0.6543,0,
NXPH2,NRXN1,0.28628,0,
NME2,KCNN4,0.41093,0,
UCHL1,NCAM1,0.83178,0,
NXPH3,NRXN1,0.58433,0,
NLGN3,NRXN1,0.88416,0,
NRXN1,NLGN3,0.88416,0,
NLGN2,NRXN1,0.6543,0,
NRXN1,NLGN2,0.6543,0,
NXPH2,NRXN1,0.28628,0,
SERPINA1,MMP7,0.13888,0,
MMP11,SERPINA1,0.03508,0,
SERPINA1,PRSS2,0.29998,0,
CTRB1,SERPINA1,0.09881,0,
GNB3,GNG7,0.62337,0,
GNB3,GNG8,0.60279,0,
HPGDS,PTGDR2,0.42262,0,
RTN4R,MAG,0.13415,0,
NLGN3,NRXN2,0.72994,0,
NRXN2,NLGN3,0.72994,0,
NCAN,NCAM1,0.13105,0,
ST8SIA3,NCAM1,0.78293,0,
NRXN3,NLGN3,0.79085,0,
NLGN3,NRXN3,0.79085,0,
JAM2,JAM3,0.77251,0,
JAM3,JAM2,0.77251,0,
TREM2,SEMA6D,0.23373,0,
HPN,F7,0.11212,0,
BCHE,COLQ,0.61299,0,
MMP12,F12,0.22938,0,
NRSN1,SPINK1,0.33493,0,
MYL2,MYOC,0.35699,0,
OLFM3,MYOC,0.49713,0,
SLC22A17,LCN2,0.27672,0,
NRXN2,NLGN3,0.72994,0,
NLGN3,NRXN2,0.72994,0,
NCAN,CNTN2,0.12431,0,
GRK1,RHO,0.12409,0,
RCVRN,GRK1,0.13294,0,
ZFPM2,GATA4,0.12513,0,
HRC,TRDN,0.58125,0,
BAAT,SLC7A11,0.05772,0,
TPM2,RRAD,0.36892,0,
SERPINA3,F5,0.00175,0,
MMRN1,F5,0.09589,0,
SKA3,SKA1,0.70427,0,
TRIM71,SHCBP1,0.18737,0,
MSLN,KIFC1,0.32477,0,
CA4,SLC4A4,0.87423,0,
MYH2,AMPD1,0.04511,0,
MKI67,KIF15,0.82206,0,
PHKG1,CTRC,0.12806,0,
CASQ2,ANKRD1,0.16374,0,
CASQ2,TRDN,0.37756,0,
ARR3,RHO,0.05952,0,
SERPINA3,HOXB1,0.17348,0,
HOXB1,PKNOX2,0.42713,0,
TPM2,PDLIM7,0.95509,0,
GABRG2,NOVA1,0.60834,0,
SERPINA3,CTRC,0.13658,0,
SERPINA3,CTRB1,0.1061,0,
ADAMTS1,ACAN,0.20872,0,
MSLN,MUC16,0.08767,0,
HTR3B,HTR3A,0.67517,0,
GINS1,GINS2,0.76469,0,
GINS4,GINS2,0.6857,0,
KLC3,KIF5C,0.20076,0,
VSNL1,CHRNA4,0.04675,0,
CSRP3,LDHD,0.08942,0,
GABRR2,GABRR1,0.03595,0,
P2RX2,GABRR1,0.09276,0,
DAZ1,DZIP1,0.05906,0,
CHRNB4,CHRNA3,0.86612,0,
GINS4,GINS1,0.69115,0,
SPC24,SPC25,0.86197,0,
RNF180,ZIC2,0.26536,0,
APOBEC2,APOBEC1,0.16754,0,
ATP1B2,NGB,0.73476,0,
PGLYRP4,PGLYRP3,0.64789,0,
COMP,ADAMTS12,0.47401,0,
CLPS,LIPF,0.10788,0,
SCGB1D2,SCGB2A2,0.38523,0,
CLPS,PNLIP,0.8033,0,
P2RX1,P2RX2,0.19839,0,
SCUBE1,SCUBE2,0.28532,0,
MITF,PRKCB,0.73847,0,
LEF1,MITF,0.34139,0,
MITF,CDKN2A,0.18201,0,
MITF,CDKN2A,0.18201,0,
MITF,SOX10,0.55809,0,
SOX10,MITF,0.55809,0,
MITF,KIT,0.63111,0,
MITF,KCNMA1,0.90809,0,
MITF,DCT,0.50514,0,
FOXA2,PDX1,0.61478,0,
NR1H4,FABP6,0.64958,0,
NR1H4,NR0B2,0.29701,0,
NR1H4,UGT2B4,0.02825,0,
NR1H4,ABCB11,0.41834,0,
E2F1,PCNA,0.71033,0,
E2F1,CTSV,0.66685,0,
E2F1,AURKA,0.8886,0,
E2F1,ETV4,0.7474,0,
E2F1,ATAD2,0.73037,0,
HIST1H4C,E2F1,0.00366,0,
E2F1,FANCA,0.79735,0,
E2F1,ECT2,0.68717,0,
E2F1,BRCA1,0.81829,0,
E2F1,AURKB,0.75329,0,
E2F1,TNFSF11,0.34657,0,
E2F1,HOXB9,0.4928,0,
E2F1,IL1B,0.05036,0,
E2F1,CCND1,0.62479,0,
E2F1,FOXM1,0.51583,0,
E2F1,ASF1B,0.84983,0,
E2F1,DBF4,0.7722,0,
E2F1,BMP4,0.36025,0,
E2F1,CDT1,0.83007,0,
E2F1,UHRF1,0.7726,0,
E2F1,CDKN2A,0.23293,0,
E2F1,KIF2C,0.8085,0,
E2F1,RRM2,0.77156,0,
E2F1,CDKN2A,0.23293,0,
E2F1,CDC25A,0.82749,0,
E2F1,AXIN2,0.55657,0,
TP73,E2F1,0.56694,0,
E2F1,TP73,0.56694,0,
E2F1,BIRC5,0.76939,0,
MEIS1,E2F1,0.56139,0,
E2F1,CDC45,0.81117,0,
E2F1,PLK1,0.81989,0,
E2F1,HMGA1,0.73329,0,
E2F1,CDC6,0.63087,0,
E2F1,MYBL2,0.88891,0,
E2F1,DTL,0.7471,0,
E2F1,KIF23,0.77876,0,
E2F1,RAD51,0.75428,0,
E2F1,MYCN,0.02644,0,
E2F1,TOP2A,0.76951,0,
E2F1,CDK1,0.76154,0,
E2F1,TK1,0.72795,0,
E2F1,CDCA7,0.76352,0,
E2F1,PLK4,0.77901,0,
E2F1,DIRAS3,0.23967,0,
E2F1,CCNA2,0.74044,0,
E2F1,AR,0.50247,0,
E2F1,HELLS,0.68329,0,
E2F1,PTPRO,0.43171,0,
E2F1,POLE2,0.71786,0,
E2F1,MCM10,0.79381,0,
NME1,PTN,0.4764,0,
SYN2,ETV4,0.44065,0,
ETV4,MMP7,0.23326,0,
TAL1,CDH23,0.72248,0,
FGGY,TAL1,0.21048,0,
TAL1,PLEKHO1,0.45321,0,
CRP,CCL2,0.01152,0,
AR,SERPINB5,0.25884,0,
IL1B,SERPINA3,0.11775,0,
USP6,MMP10,0.00503,0,
TBX5,CDKN2A,0.04139,0,
TBX5,CDKN2A,0.04139,0,
TBX5,SNCG,0.07506,0,
TBX5,NPPA,0.01738,0,
PRAME,AR,0.09424,0,
ZEB1,GRHL2,0.78967,0,
GRHL2,ZEB1,0.78967,0,
LEF1,CCND1,0.42762,0,
LEF1,CLDN2,0.26213,0,
TCF7,LEF1,0.56672,0,
LEF1,BIRC5,0.27492,0,
LEF1,AR,0.26263,0,
LEF1,MMP7,0.16642,0,
LAMC2,ZEB1,0.42678,0,
AR,ZEB1,0.72904,0,
ZEB1,AR,0.72904,0,
TH,HOXA4,0.15251,0,
NME1,LPAR1,0.49115,0,
NME1,L1CAM,0.3735,0,
TP73,PMAIP1,0.3321,0,
PMAIP1,AR,0.2397,0,
BMP7,DLK1,0.10141,0,
AR,KCNH2,0.71123,0,
IGFBP1,PGR,0.13161,0,
MYCN,MCM4,0.03926,0,
IL1B,KRT1,0.06279,0,
MYOCD,ACTG2,0.83878,0,
AR,RBPMS,0.67786,0,
MYF6,ACACB,0.24935,0,
MME,AR,0.06689,0,
IL1B,GDF5,0.09273,0,
IL1B,ITGA2,0.194,0,
FOXM1,BRIP1,0.47421,0,
CCND1,PGR,0.47908,0,
FOXM1,CCNB1,0.59518,0,
FOXM1,CDC25A,0.54202,0,
FOXM1,CDC6,0.40545,0,
FOXP2,MET,0.50753,0,
AR,FKBP5,0.56459,0,
SOX9,CEBPD,0.41275,0,
IL17A,KLF15,0.22923,0,
HMGA1,CDC25A,0.75932,0,
TCF7,BIRC5,0.54446,0,
TP73,CDK1,0.50938,0,
AR,LIFR,0.65089,0,
MYCN,MCM2,0.10699,0,
MYCN,WWC1,0.00924,0,
SOX4,AR,0.44597,0,
FOXP2,CNTNAP2,0.32997,0,
AR,ATP2B4,0.759,0,
GLI3,MYCN,0.04576,0,
HMGA2,CCNA2,0.35645,0,
ZNF382,HMGA2,0.28483,0,
AR,ZBTB16,0.63782,0,
MMP13,AR,0.10792,0,
CTF1,TH,0.1907,0,
GLI3,PTCH2,0.73369,0,
UGT2B15,AR,0.16699,0,
SORD,AR,0.48075,0,
IGHG1,AR,0.10784,0,
AR,KLK3,0.16039,0,
AR,NLGN4X,0.50616,0,
AR,CUX2,0.56721,0,
AR,ZFHX4,0.7412,0,
AR,PTPRM,0.76515,0,
AR,MYLK,0.7291,0,
KLK3,PGR,0.09167,0,
RLN2,PGR,0.36067,0,
SOX10,MPZ,0.91404,0,
