FROM,TO,W,DRUG,
HLA-A,B2M,0.80144,0,
HLA-G,B2M,0.27545,0,
HLA-A,B2M,0.80144,0,
B2M,HLA-F,0.80191,0,
HLA-A,B2M,0.80144,0,
HLA-B,B2M,0.84717,0,
HLA-A,B2M,0.80144,0,
HLA-A,B2M,0.80144,0,
HLA-A,B2M,0.80144,0,
HLA-A,B2M,0.80144,0,
HLA-B,B2M,0.84717,0,
HLA-A,B2M,0.80144,0,
HLA-A,B2M,0.80144,0,
HLA-A,B2M,0.80144,0,
HLA-A,B2M,0.80144,0,
HLA-A,B2M,0.80144,0,
HLA-A,B2M,0.80144,0,
HLA-A,B2M,0.80144,0,
HLA-B,B2M,0.84717,0,
HLA-A,B2M,0.80144,0,
B2M,CD1A,0.47,0,
B2M,CD1B,0.37718,0,
HLA-A,B2M,0.80144,0,
HLA-B,B2M,0.84717,0,
HLA-A,B2M,0.80144,0,
HLA-A,B2M,0.80144,0,
HLA-A,B2M,0.80144,0,
HLA-A,B2M,0.80144,0,
HLA-A,B2M,0.80144,0,
CD1E,B2M,0.42024,0,
HLA-DMB,CD74,0.91202,0,
TIFAB,TIFA,0.30523,0,
EFNA3,EPHA7,0.06589,0,
EPHA7,EFNA3,0.06589,0,
EFNA2,EPHA7,0.09574,0,
FGF20,EPHA7,0.1729,0,
FGF5,EPHA7,0.26768,0,
COL4A3,MFAP2,0.43195,0,
WNT7B,FZD10,0.24506,0,
F2RL2,GNA15,0.27389,0,
EFNA3,EPHA3,0.02873,0,
SEMA7A,PLXNC1,0.3315,0,
GPR132,GNA15,0.59524,0,
EFNA2,EPHA3,0.05994,0,
EPHA3,EFNA2,0.05994,0,
SELP,SELPLG,0.38371,0,
SELPLG,SELP,0.38371,0,
MELK,LMNB1,0.74128,0,
FFAR2,GNA15,0.14865,0,
P2RY2,GNA15,0.73352,0,
WNT8B,FZD9,0.17136,0,
FGF21,EPHA8,0.03152,0,
FERMT3,ITGB5,0.43668,0,
FERMT1,ITGB5,0.59875,0,
ADAM9,ITGB5,0.66704,0,
FBN1,ITGB3,0.5031,0,
FERMT3,ITGB3,0.25278,0,
FERMT1,ITGB3,0.30963,0,
FBLN2,ITGB3,0.39585,0,
IBSP,ITGB3,0.41085,0,
SEMA3C,NRP2,0.72148,0,
PLAU,SERPINE2,0.19863,0,
PLAU,PLAT,0.294,0,
KRT14,KRT5,0.29442,0,
KRT5,KRT14,0.29442,0,
ITIH2,FCER1A,0.05442,0,
FCER1A,IGHE,0.20241,0,
ALPI,HIST1H2AI,0.02602,0,
COL4A1,COL4A2,0.96373,0,
COL4A2,COL4A1,0.96373,0,
COL4A1,APCS,0.23001,0,
LTBP2,FBN1,0.82898,0,
FBN1,MFAP2,0.62051,0,
MYOC,FBN1,0.20614,0,
FBN1,FBLN2,0.80601,0,
FBN1,FBN2,0.54361,0,
APCS,TG,0.08892,0,
MARCO,SCGB3A2,0.13234,0,
FERMT3,ITGB7,0.58104,0,
SELPLG,SNX20,0.62001,0,
SELPLG,GALNT4,0.4315,0,
WNT10A,FZD10,0.24309,0,
TRIM29,HDAC9,0.33843,0,
CFH,KLK1,0.55012,0,
FERMT1,ITGB7,0.24591,0,
MTUS2,PLK4,0.4368,0,
SEMA3A,NRP2,0.68615,0,
DTNA,SYNC,0.38589,0,
FZD10,MYOC,0.10604,0,
CD5,CD2,0.8827,0,
CD5,CD6,0.93609,0,
CD5,CD79B,0.73831,0,
FGF20,EPHA3,0.11889,0,
HLA-G,KIR2DL4,0.07245,0,
FGF19,EPHA3,0.12345,0,
KLB,FGF19,0.16494,0,
FGF5,EPHA3,0.17716,0,
SERPINA1,MMP7,0.15255,0,
MMP11,SERPINA1,0.03855,0,
KLK5,SERPINA1,0.0239,0,
PRSS3,SERPINA1,0.18935,0,
PRSS2,SERPINA1,0.23436,0,
CTRB1,SERPINA1,0.21073,0,
MEP1B,TNC,0.00621,0,
APOE,LRP8,0.09967,0,
APOC2,APOE,0.66098,0,
COL8A1,ITGA2,0.51191,0,
F5,PROC,0.19524,0,
COL8A2,COL8A1,0.90432,0,
CD2,CD48,0.86344,0,
CD2,CD58,0.14357,0,
CD58,CD2,0.14357,0,
LAMB3,LAMA3,0.81262,0,
LAMA3,LAMB3,0.81262,0,
LILRA4,BST2,0.25336,0,
LGALS9,HAVCR2,0.58653,0,
COL26A1,SERPINH1,0.35125,0,
TREM2,SEMA6D,0.49657,0,
C1QA,CR1,0.37331,0,
C1QA,C1QB,0.97447,0,
DEFA1B,C1QB,0.04575,0,
C1QB,C1QC,0.97444,0,
LGALS3BP,CD248,0.47241,0,
MUC2,AGR2,0.85438,0,
APCS,C1QA,0.18264,0,
C1QA,C1QC,0.96069,0,
FBN2,MFAP2,0.53891,0,
MMP12,LPA,0.15413,0,
MYL2,MYOC,0.14172,0,
PLA2G10,PLA2R1,0.37798,0,
LAMB3,LAMC2,0.847,0,
LAMC2,LAMB3,0.847,0,
XDH,BTN1A1,0.06571,0,
GATA4,RENBP,0.47622,0,
F5,SERPINA3,0.09663,0,
FCGR2B,LY6E,0.27666,0,
IGHG1,FCGR2B,0.48417,0,
MSLN,KIFC1,0.44869,0,
MKI67,KIF15,0.85422,0,
DAZ1,DAZL,0.01964,0,
ABCG8,ABCG5,0.96425,0,
HCN2,HCN1,0.06813,0,
SERPINA3,CTRC,0.01015,0,
SERPINA3,CTRL,0.04957,0,
SERPINA3,CTRB1,0.14436,0,
ACAN,TNFAIP6,0.53292,0,
ACAN,LUM,0.55017,0,
COMP,ECM1,0.33205,0,
MSLN,MUC16,0.2925,0,
GINS1,GINS2,0.72809,0,
GINS4,GINS2,0.66357,0,
MARCKSL1,LOXL2,0.33638,0,
HCN1,PEX5L,0.49157,0,
CHRNB4,CHRNA3,0.46246,0,
GINS4,GINS1,0.81967,0,
MUC3A,TFF3,0.31766,0,
SPC24,SPC25,0.30846,0,
IGKC,IGHG1,0.92426,0,
IGHG1,IGLC1,0.75042,0,
IGLV2-8,IGHG1,0.4296,0,
SEL1L,IGHM,0.16655,0,
KCNMB1,CLCA1,0.01744,0,
JCHAIN,IGHM,0.41084,0,
IGHV3-33,IGLC1,0.33498,0,
IGLV2-8,IGLC1,0.5172,0,
PRSS2,SLPI,0.37774,0,
UPK1B,UPK3B,0.14397,0,
MMP10,ADAMTSL1,0.17712,0,
MATN3,COMP,0.6825,0,
COMP,ADAMTS12,0.6048,0,
AMY2A,GP2,0.64375,0,
CLPS,LIPF,0.17319,0,
CTRB1,LYPD3,0.22101,0,
CLPS,PNLIP,0.86291,0,
GCAT,TDH,0.59525,0,
BPI,PRSS2,0.19825,0,
CLPS,PNLIPRP2,0.73406,0,
GATA3,RHOH,0.2032,0,
GATA3,FN1,0.29679,0,
GATA3,EPO,0.33432,0,
GATA3,TFF1,0.10803,0,
PPARG,GATA3,0.48908,0,
GATA3,CD40LG,0.22419,0,
GATA3,IL12RB2,0.38285,0,
GATA3,EPHA7,0.0261,0,
GATA3,IFNG,0.20434,0,
MYRIP,GATA3,0.46876,0,
GATA3,BPIFB1,0.02935,0,
GATA3,SLC24A3,0.18003,0,
WT1,ABCB1,0.10941,0,
E2F1,HIST1H2AI,0.30981,0,
TFAP2A,SERPINE1,0.3034,0,
ARNTL2,SERPINE1,0.40493,0,
PPARG,SERPINE1,0.2357,0,
ESR2,SERPINE1,0.08781,0,
E2F1,MYB,0.44035,0,
MYB,COL1A1,0.16036,0,
MYB,LCK,0.30153,0,
MYB,NMU,0.27623,0,
MYB,SIM2,0.36868,0,
MYB,WT1,0.088,0,
ANPEP,MYB,0.34668,0,
MYB,TK1,0.45323,0,
PDCD4,MYB,0.41199,0,
E2F1,DHFR,0.64992,0,
E2F1,PDPN,0.49032,0,
E2F1,AURKA,0.8186,0,
E2F1,ECT2,0.57408,0,
E2F1,AURKB,0.90015,0,
E2F1,EYA2,0.31609,0,
E2F1,TNFSF11,0.3248,0,
E2F1,HOXB9,0.45987,0,
E2F1,DGKI,0.58187,0,
E2F1,FOXM1,0.67982,0,
E2F1,ASF1B,0.84003,0,
E2F1,BMP4,0.38394,0,
E2F1,CDT1,0.80735,0,
E2F1,UHRF1,0.81144,0,
E2F1,CDKN2A,0.44015,0,
E2F1,KIF2C,0.88303,0,
E2F1,RRM2,0.77597,0,
E2F1,CDKN2A,0.44015,0,
E2F1,BIRC5,0.88171,0,
E2F1,PPARG,0.39187,0,
E2F1,CDC45,0.93781,0,
E2F1,PLK1,0.78129,0,
E2F1,HMGA1,0.53987,0,
E2F1,DTL,0.7852,0,
E2F2,E2F1,0.75665,0,
E2F1,KIF23,0.80612,0,
E2F1,RAD51,0.82033,0,
E2F1,MYCN,0.24513,0,
E2F1,TOP2A,0.70215,0,
E2F1,CDK1,0.78157,0,
E2F1,HIST1H2BJ,0.63639,0,
E2F1,RACGAP1,0.73292,0,
E2F1,TK1,0.79909,0,
E2F1,CDCA7,0.36221,0,
E2F1,PLK4,0.73089,0,
E2F1,CCNA2,0.72119,0,
E2F1,MUC4,0.31171,0,
E2F1,NELL2,0.00632,0,
E2F1,RASGEF1B,0.21685,0,
E2F1,MCM10,0.7561,0,
E2F1,E2F8,0.60587,0,
VDR,CYP24A1,0.1873,0,
TP63,VDR,0.30938,0,
VDR,HOXA10,0.42859,0,
WT1,VDR,0.48727,0,
TRPV6,VDR,0.6736,0,
IRF8,NCF2,0.36906,0,
RUNX1,PRKCB,0.19337,0,
GLI1,MYCN,0.07395,0,
TWIST1,GLI1,0.30141,0,
GLI2,GLI1,0.79172,0,
RUNX2,COL1A1,0.82538,0,
NR5A1,STAR,0.47794,0,
FOXA1,KRT7,0.33569,0,
TFAP2A,IGFBP5,0.31071,0,
PAX5,CD19,0.98508,0,
TP63,SFN,0.30417,0,
FOXA1,TFF1,0.31474,0,
AHR,UGT1A6,0.23576,0,
AHR,CYP1B1,0.42769,0,
LEF1,CCL7,0.34484,0,
LEF1,CLDN2,0.22575,0,
LEF1,BIRC5,0.37691,0,
LEF1,PITX2,0.14515,0,
LEF1,NT5E,0.44311,0,
LEF1,MMP7,0.38338,0,
TP63,RGS20,0.11653,0,
GRB10,TP63,0.27481,0,
FOSL1,IVL,0.26544,0,
KLF5,FGFBP1,0.37398,0,
PTPRC,ESR2,0.04981,0,
BMP7,MMP13,0.00143,0,
PAX5,FCER2,0.92766,0,
PAX5,CD79A,0.91832,0,
PAX5,XBP1,0.15384,0,
OSM,AHR,0.38771,0,
FOSL1,PLAUR,0.74933,0,
F2R,FOSL1,0.32346,0,
FOSL1,MMP1,0.15888,0,
IRF4,FCER2,0.83368,0,
FOXA1,EYA2,0.26825,0,
HOXA10,IGFBP1,0.03797,0,
ELF4,LYZ,0.48218,0,
TFAP2A,KRT5,0.42969,0,
FOXA1,SEMA3A,0.27342,0,
GFI1B,GFI1,0.34519,0,
RUNX2,TNFSF11,0.52711,0,
FOXA1,IFI27,0.33195,0,
SPDEF,AGR2,0.61252,0,
FOXA1,AGR2,0.17815,0,
TFAP2A,FOXA1,0.44032,0,
FOXA1,TFAP2A,0.44032,0,
FOXA1,AFF3,0.15151,0,
FOXA1,TENM4,0.34025,0,
FOXA1,HMCN1,0.18477,0,
FOXA1,ZPLD1,0.09211,0,
FOXA1,MACROD2,0.17194,0,
TFAP2A,CCNB1,0.61927,0,
TFAP2A,CRABP2,0.53867,0,
TFAP2A,PLAUR,0.64934,0,
TFAP2A,PTGS2,0.3662,0,
TFAP2A,F2R,0.35723,0,
TFAP2A,PENK,0.04027,0,
TFAP2A,MMP2,0.36907,0,
DBH,TFAP2A,0.02073,0,
CGA,TFAP2A,0.17172,0,
GAST,TFAP2A,0.03702,0,
BACE1,TFAP2A,0.4669,0,
RUNX1,PRR5L,0.75278,0,
WT1,AREG,0.15603,0,
WT1,NR5A1,0.12802,0,
NR5A1,CYP17A1,0.4753,0,
NR5A1,LHB,0.02992,0,
NR5A1,AMHR2,0.00539,0,
NR5A1,HSD3B2,0.47531,0,
HOXC11,LCT,0.03222,0,
FOXM1,CCNB1,0.77732,0,
E2F2,ASF1B,0.80187,0,
DLX5,RUNX2,0.6127,0,
GATA4,NPPA,0.32199,0,
WT1,PAX2,0.35783,0,
WT1,PAX2,0.35783,0,
E2F2,CDT1,0.63154,0,
HOXA13,EPHA7,0.19263,0,
RUNX1,CDKN2A,0.32118,0,
HOXA10,ITGB3,0.13504,0,
CD68,ESR2,0.14377,0,
TWIST1,FAP,0.61998,0,
KLF5,BIRC5,0.46701,0,
PPARG,MMP1,0.11941,0,
CDX1,PPARG,0.06671,0,
PPARG,ABCG2,0.10385,0,
PPARG,TNFRSF11B,0.27949,0,
PPARG,RETN,0.17605,0,
TERT,ESR2,0.04578,0,
E2F2,PLK1,0.74346,0,
IFNG,HLA-B,0.40558,0,
IFNG,S100A10,0.11289,0,
WT1,MYCN,0.00882,0,
WT1,IL2RB,0.44161,0,
NPHS1,WT1,0.37304,0,
E2F2,MYCN,0.44113,0,
E2F2,CDCA7,0.38793,0,
E2F2,PLK4,0.70806,0,
E2F2,MCM10,0.66388,0,
DNMT3B,HOXB13,0.22339,0,
FBN1,MMP1,0.14608,0,
E2F7,E2F8,0.48364,0,
HMGA2,CCNA2,0.41516,0,
HOXC8,TNFRSF11B,0.18672,0,
RUNX1,LGALS3,0.65093,0,
RUNX2,LGALS3,0.52687,0,
TWIST1,MMP2,0.61745,0,
RUNX1,ITGB2,0.6955,0,
RUNX1,OSBPL3,0.73929,0,
RUNX1,TIMP1,0.66668,0,
GLI2,COL5A2,0.75056,0,
ZIC2,DRD1,0.06497,0,
RUNX2,MMP13,0.29304,0,
RUNX2,IBSP,0.4161,0,
PTTG1,LGALS1,0.58705,0,
PTTG1,S100A4,0.39121,0,
SOX2,GLI2,0.0992,0,
NR1I2,CYP4F12,0.57342,0,
FOXP3,IL2RA,0.66402,0,
FOXP3,CCR4,0.81006,0,
